,"IC50, mM",MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1n,Chi2v,Chi4v,Ipc,Kappa3,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA10,EState_VSA4,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_C_O,fr_C_S,fr_Imine,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_amidine,fr_aniline,fr_benzene,fr_bicyclic,fr_ester,fr_furan,fr_halogen,fr_hdrzine,fr_imidazole,fr_lactone,fr_nitro,fr_piperdine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_tetrazole,fr_thiazole,fr_unbrch_alkane
11,43.52245819713544,2.589341563786008,0.3802210884353738,0.3802210884353738,0.6402829083318621,33.25,0.08373443832014982,0.3304540372829667,1.125,1.833333333333333,2.458333333333333,9.493121969001452,2.529044342094073,-2.560380670350534,2.572702580647616,-2.552272627118884,-0.8778194190700686,2.438290333985432,2.002456526352076,608.9517673974138,9.989090219229947,10.53603447119823,6.275873876401047,149913.4046044263,3.049801780155555,0.0,0.0,0.0,0.0,52.31487162707333,59.6244435285146,4.483030857694624,0.0,11.33289651555817,71.13195342895072,27.68777235394414,0.0,0.0,0.0,0.0,11.83581209232279,11.33289651555817,75.98649581171892,0.0,0.0,0.0,0.0,10.40093690385602,44.21231601223963,67.03706595217888,0.0,1.08554007443708,0.0,5.69068136127908,1.462168361165249,6.819360932644663,11.09572932066664,7.09191157868106,0.7391304347826086,0,2,0,2,0,1,3,1,0,1,3,5.526500000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,208.3685902860044,6.177276680734022,0.3827742009088004,0.3827742009088004,0.4407887670643804,38.0,0.1270799582961356,0.457379228706033,0.6,0.9714285714285714,1.257142857142857,9.689090392534677,2.617957681245817,-2.395598108708276,2.665038175552888,-2.395601408631165,0.1421584676853151,3.337073624442143,1.065014883343977,1000.051231656923,13.9396300320943,13.76557489181417,8.620851263183447,105375761.6128024,3.361297454139301,0.0,0.0,0.0,0.0,41.54242319814374,120.5516402551589,4.736862953800049,11.37477254936712,33.49577396990991,92.15103459399572,10.63357720801266,11.49902366656781,15.37044016181271,11.37477254936712,0.0,0.0,33.49577396990991,80.0673529356998,0.0,0.0,0.0,0.0,23.3348357588906,49.89970228692319,100.7069369538493,4.736862953800049,6.177276680734022,7.715112983611153,4.031772832731156,3.474706105676774,8.044148793022343,14.88500483144503,0.0,0.625,2,4,0,4,0,3,6,4,0,4,6,8.732300000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.128846544600727,13.40089943619525,0.1173663470017638,-0.2592572515117155,0.6776977998882487,28.89655172413793,0.225795262508632,0.3543358430268191,1.206896551724138,1.931034482758621,2.586206896551724,9.492302048348856,2.543244777485806,-2.542828379897654,2.569898147969309,-2.554090745048503,-0.1385599350871279,2.701059926730339,1.802235408113201,723.4185536351547,11.89824267236878,10.13381679397042,6.211604399621358,2502164.677965623,4.125617018755943,0.0,0.0,0.0,0.0,66.16234602645459,72.71395634033975,4.794537184071822,5.907179729351506,11.33289651555817,84.97942782833196,26.1790256236503,0.0,5.316788604006331,0.0,0.0,16.63034927639461,11.33289651555817,89.83397021110015,0.0,0.0,0.0,4.794537184071822,51.86231211535434,23.11117609801699,69.95822273838537,0.0,0.0,3.309675450044317,4.343918730003723,1.274510359712987,5.596823094200439,17.37733775165996,0.0,0.7307692307692307,1,2,0,2,0,3,7,1,0,1,3,5.278300000000005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10.63644626660736,13.51682914141067,0.1159195877425045,-0.2606744850718061,0.5939755186392852,28.73333333333333,0.2259569363411612,0.349962832555415,1.2,1.9,2.533333333333333,9.492297887023657,2.543999050885461,-2.54291084544554,2.570015261509513,-2.56277061799237,-0.9044505924121932,2.724713606545579,1.801665452995888,766.1266129126665,12.34545626786873,11.08250009202093,6.323407798496347,3484058.592126554,4.068201835415833,0.0,0.0,0.0,0.0,52.31487162707333,73.47191792789584,9.277568041766447,5.907179729351506,11.33289651555817,84.97942782833196,33.22669760632749,0.0,5.316788604006331,0.0,0.0,16.63034927639461,11.33289651555817,89.83397021110015,0.0,0.0,0.0,4.794537184071822,56.34534297304897,23.11117609801699,72.10598499021211,0.0,1.017557580719124,3.360925450044317,4.347639258055024,1.284595734757153,5.604839675833092,17.74256671361511,2.286737238388608,0.7407407407407407,1,2,0,2,0,3,7,1,0,1,3,5.422900000000006,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15,110.1406152517157,2.741288643582114,0.5413507055464577,0.5413507055464577,0.379590592721592,43.4,0.01539980686982168,0.3028453536435101,0.6,0.9666666666666667,1.233333333333333,9.685882295475244,2.625182033708714,-2.432559724251623,2.670045717169999,-2.454692882868927,0.05522979123943213,3.208016528781523,1.149013843848673,570.1286302842973,13.35457756487689,13.62793557205249,9.043384613602358,4892138.589945545,3.248563586111441,0.0,0.0,0.0,0.0,54.38406644399575,112.0472037304975,0.0,0.0,33.49577396990991,117.8343210856998,27.18485677717953,0.0,0.0,0.0,0.0,0.0,33.49577396990991,105.7506394274039,0.0,0.0,0.0,0.0,23.91949375061871,77.29772904108526,65.43758662519906,0.0,0.0,0.0,2.168815257051812,1.922548514309184,14.31350014411158,17.9788907594322,4.829463331905265,1.0,0,4,0,4,0,2,9,4,0,4,4,6.840000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
16,3.228105375292082,3.96317548707721,0.5359385804633786,0.5359385804633786,0.4050383767947234,44.06896551724138,0.01288657023381077,0.3134072130246038,0.5862068965517241,0.9655172413793104,1.275862068965517,9.689291157762858,2.614026571818135,-2.394126746350383,2.658351326545622,-2.443640546595009,0.120594299048093,3.17926985320412,1.046187172493626,531.0868711813785,13.09575411272515,13.00209813805297,8.3576817292822,3572141.766774113,3.432902681733851,0.0,0.0,0.0,0.0,60.80488806692176,97.95185976514314,0.0,0.0,33.49577396990991,124.2551427086258,13.08951281182515,0.0,10.63357720801266,0.0,0.0,0.0,33.49577396990991,112.1714610503299,0.0,0.0,0.0,0.0,23.91949375061871,83.71855066401129,52.1760004061564,0.0,0.0,7.92635097415442,2.160698271532776,1.917438697056978,15.59723063456195,17.68937660258408,0.0,1.0,2,4,0,4,0,2,10,4,0,4,4,6.545700000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
17,40.3930663212363,2.742324258545225,0.5435430340905595,0.5435430340905595,0.3372330308181192,42.38709677419355,0.01539980686976935,0.3028453536690731,0.5806451612903226,0.9354838709677419,1.225806451612903,9.685969793969653,2.625109226977481,-2.431568223025765,2.670023592886438,-2.453482299438783,0.05615714824331806,3.234404287389667,1.109559074819464,584.6482052510061,13.85457756487689,13.98148896264577,9.220161308898993,7979783.178463429,3.651585439293148,0.0,0.0,0.0,0.0,60.80488806692176,112.0472037304975,0.0,0.0,33.49577396990991,124.2551427086258,27.18485677717953,0.0,0.0,0.0,0.0,0.0,33.49577396990991,112.1714610503299,0.0,0.0,0.0,0.0,23.91949375061871,83.71855066401129,65.43758662519906,0.0,0.0,0.0,2.176475883586611,1.925660261817004,15.77921250099999,17.9928235764317,4.831441871859163,1.0,0,4,0,4,0,2,10,4,0,4,4,7.230100000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
18,751.9682769649559,12.2152639335055,0.009694822373393919,-3.865746632758041,0.7397026519634935,31.38461538461538,0.309161950495995,0.4808212588768724,1.269230769230769,1.923076923076923,2.461538461538462,9.495126721731918,2.550001399687504,-2.533876323922629,2.574995551081646,-2.519773383579202,-0.1569753467380439,2.520549666192786,2.238376265900245,860.8073115971347,9.263826714295893,11.2589916448699,6.669969779383579,365043.6465057026,2.875273476048926,9.050820825821477,5.969305287951849,8.417796984328938,0.0,33.25840029045949,72.61454779666684,18.31886156324147,25.70251537366281,11.33289651555817,76.02743690446849,0.0,0.0,0.0,0.0,10.68238925988949,25.68117010221609,11.33289651555817,75.9864958117189,0.0,0.0,20.43511658317011,18.31886156324147,42.37364096679502,0.0,6.923737199690624,10.68238925988949,24.430527867011,9.882600910760182,1.749981392248258,-0.7126024257439605,3.959056249300131,7.880229859890679,1.889672146636432,0.65,1,2,0,2,0,6,3,1,0,1,3,4.832400000000004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19,64.13053539079958,6.320833333333334,0.3003472222222221,0.3003472222222221,0.5620664127719119,60.27272727272727,0.01618411201662093,0.3250304809663282,0.8181818181818182,1.181818181818182,1.454545454545455,9.531930652599877,2.481276293938632,-2.547052669565891,2.5391930577737,-2.552993476724806,0.0003654170496190726,1.787472375890056,1.940003547175709,150.0275860977003,5.023569920549402,5.279927863931453,4.177633568359496,434.3557873412837,0.8682518116739604,0.0,0.0,0.0,0.0,0.0,56.27864787604024,0.0,0.0,23.48738561564636,44.0638549899394,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.75371813848418,38.52492973755606,0.0,0.0,0.0,0.0,17.75371813848418,38.52492973755606,0.0,5.733667477162185,0.0,0.0,6.621180555555556,3.059027777777777,8.569791666666667,0.0,0.0,1.0,2,4,0,4,0,1,0,4,0,4,4,1.9139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,303.4630489111032,6.167037037037037,0.5859259259259259,0.5859259259259259,0.5607454125726653,60.27272727272727,0.009599060274319763,0.3271861338567888,0.7272727272727273,1.181818181818182,1.636363636363636,9.542292990918316,2.459637759732241,-2.527790950210241,2.523969453992179,-2.517780153026266,0.0003492943488164301,1.979916849484787,1.907860171488034,147.7115906516312,5.082482904638631,5.008071689507773,3.967253820726556,570.2160526516187,0.8072557362756115,0.0,0.0,0.0,0.0,0.0,55.77573229927562,0.0,0.0,29.40529166180775,38.14594894377801,0.0,0.0,5.733667477162185,0.0,0.0,0.0,23.67162418464557,32.10410811463005,0.0,0.0,0.0,0.0,23.67162418464557,25.68328649170404,0.0,5.733667477162185,0.0,0.0,6.167037037037037,4.006574074074074,7.40712962962963,0.0,0.0,1.0,2,4,0,4,0,1,0,4,0,4,4,1.7698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,13.83891502906172,11.14898974867725,0.117708923847317,-0.6147505668934241,0.7721078355544777,47.81818181818182,0.07822806225715294,0.3885191219767066,1.090909090909091,1.636363636363636,2.090909090909091,9.526279335509718,2.51632375110316,-2.575303575531223,2.554856984658141,-2.615530012450852,-0.06196618349311333,2.756750716908739,1.438857067604369,440.8147036372112,9.431463682936613,9.920635951035726,6.799880143508386,110680.784533169,2.468567930856266,0.0,0.0,0.0,0.0,25.99951461304901,75.03819716805366,5.106527394840706,0.0,29.08661465404235,76.85693902292098,6.544756405912575,0.0,5.316788604006331,0.0,0.0,0.0,29.08661465404235,65.71696295955395,0.0,0.0,5.601050810983688,5.106527394840706,30.71929616732276,38.52492973755606,38.24004041674597,0.0,0.0,15.05343419312169,-0.1409744661753589,3.232661131582262,14.09537572436382,7.342836750440918,0.0,0.9,2,5,0,5,0,2,4,4,0,4,5,3.898100000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,83.3193041126066,11.07419784580499,0.0940661743092297,-0.7280542564247925,0.8965733964405183,34.96,0.2027772128106947,0.4927029063230549,1.08,1.72,2.28,9.683357218258113,2.475071666121743,-2.492631356502737,2.493017186107446,-2.510467624366919,-0.1973857771939412,2.58604410649069,1.932394158044765,587.0992305483034,9.069657878632821,7.707863910564972,4.45998000813896,384441.3168709059,3.444884403696844,0.0,0.0,0.0,0.0,13.34455882261663,43.37947212032425,24.0539792100409,0.0,11.83581209232279,57.33974447756557,21.3293926238326,17.24853549985172,14.21058886140015,0.0,0.0,4.736862953800049,11.83581209232279,51.19817877053057,0.0,0.0,5.601050810983688,5.106527394840706,24.82591636047502,0.0,6.923737199690624,18.9474518152002,22.76992102957268,11.07419784580499,0.2223638274754345,2.635806416957661,3.672272073748895,4.213794831778237,4.811085112228239,0.7,1,1,1,2,0,5,4,1,1,2,3,3.729600000000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,440.3980869436373,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,0.2027772128110117,0.4927029063228963,1.115384615384615,1.730769230769231,2.269230769230769,9.7023234083906,2.494559191964242,-2.490395588443562,2.483712141483995,-2.545342173825653,-0.2061256023715621,2.623591923271753,1.985422777244497,670.536976168546,8.84469352078559,7.344484243136911,4.072098926846186,593351.5493671396,3.172146116319208,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,29.16050660488161,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,0.0,4.736862953800049,5.917906046161393,38.35653552467856,0.0,0.0,17.8089835864803,10.21305478968141,11.13655602176626,0.0,0.0,18.9474518152002,22.486197748785,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,0.6,2,1,1,2,0,6,4,0,1,1,3,2.620500000000001,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1400.218964282481,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,0.2027772128110117,0.4927029063228963,1.115384615384615,1.730769230769231,2.269230769230769,9.7023234083906,2.494559191964242,-2.490395588443562,2.483712141483995,-2.545342173825653,-0.2061256023715621,2.623591923271753,1.985422777244497,670.536976168546,8.84469352078559,7.344484243136911,4.072098926846186,593351.5493671396,3.172146116319208,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,29.16050660488161,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,0.0,4.736862953800049,5.917906046161393,38.35653552467856,0.0,0.0,17.8089835864803,10.21305478968141,11.13655602176626,0.0,0.0,18.9474518152002,22.486197748785,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,0.6,2,1,1,2,0,6,4,0,1,1,3,2.620500000000001,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1371.956657145287,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,0.2027772128110117,0.4927029063228963,1.115384615384615,1.730769230769231,2.269230769230769,9.7023234083906,2.494559191964242,-2.490395588443562,2.483712141483995,-2.545342173825653,-0.2061256023715621,2.623591923271753,1.985422777244497,670.536976168546,8.84469352078559,7.344484243136911,4.072098926846186,593351.5493671396,3.172146116319208,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,29.16050660488161,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,0.0,4.736862953800049,5.917906046161393,38.35653552467856,0.0,0.0,17.8089835864803,10.21305478968141,11.13655602176626,0.0,0.0,18.9474518152002,22.486197748785,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,0.6,2,1,1,2,0,6,4,0,1,1,3,2.620500000000001,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,466.4652634293977,11.0516052532124,0.1393616150163772,-0.9522209230914584,0.8000354586064138,33.88461538461539,0.2027772128110117,0.4927029063228963,1.115384615384615,1.730769230769231,2.269230769230769,9.7023234083906,2.494559191964242,-2.490395588443562,2.483712141483995,-2.545342173825653,-0.2061256023715621,2.623591923271753,1.985422777244497,670.536976168546,8.84469352078559,7.344484243136911,4.072098926846186,593351.5493671396,3.172146116319208,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,29.16050660488161,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,14.21058886140015,0.0,0.0,4.736862953800049,5.917906046161393,38.35653552467856,0.0,0.0,17.8089835864803,10.21305478968141,11.13655602176626,0.0,0.0,18.9474518152002,22.486197748785,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,4.68265098135724,0.6,2,1,1,2,0,6,4,0,1,1,3,2.620500000000001,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,288.6611032050042,10.53525319851438,0.1638791257243635,-0.5969079113126734,0.8467213379100113,28.84,0.2027772159800581,0.492702904739005,1.12,1.76,2.32,9.763159407986471,2.406815268248949,-2.426687050647295,2.463677651213041,-2.437075226971928,-0.1110029094002907,2.629577133533492,1.945784268317048,668.3220827711358,8.474640113628885,6.645559737548776,3.726089397330639,455902.9355263691,3.139539952824504,0.0,0.0,0.0,0.0,18.22806032050165,43.03467060423213,24.0539792100409,0.0,5.917906046161393,38.07727960878755,21.3293926238326,17.24853549985172,14.21058886140015,0.0,0.0,4.736862953800049,5.917906046161393,31.43279832498794,0.0,0.0,6.103966387748303,5.106527394840706,23.13048217476154,0.0,12.65495579043238,18.9474518152002,22.5620323812491,10.53525319851438,2.991573961502263,1.899666950113379,2.589972134680828,6.185618811370073,4.768560189176171,0.5,1,1,1,2,0,5,4,0,1,1,3,3.425700000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1472.457162890573,11.4262074829932,0.07865740740740756,-0.9013425925925922,0.415353915052469,10.73333333333333,0.4551840359681263,0.4551840359681263,1.6,2.333333333333333,2.933333333333333,10.70889852998146,2.190510284277511,-1.889757882873918,2.075329315516728,-2.200870449631476,-0.3913513088497612,2.611818581616872,2.781634662118296,587.9551584583538,3.67049933459767,3.21678453369441,1.299115827547729,3413.646886173252,1.43606276496133,5.777653723919194,11.37712967288704,0.0,4.983978520947209,11.76188494939112,11.17908023232907,4.923311048817671,23.35740145114534,0.0,5.156436481820707,6.255769183511404,0.0,5.559266895052008,5.817862777835028,11.76188494939112,0.0,10.11431826876557,0.0,0.0,5.777653723919194,16.30044072170471,14.90885545283739,4.515397893615622,11.76188494939112,20.28002394585032,0.0,0.816435185185185,20.05584002582515,-0.9013425925925922,-0.7268490173847317,1.723304358780549,0.0,0.0,0.2,1,0,0,0,2,10,2,0,0,0,2,-0.5573000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31,1936.355855733744,11.53151187326782,0.06652966742252397,-1.448187830687831,0.5415630817283741,12.76470588235294,0.4551840476361605,0.4551840476361605,1.588235294117647,2.294117647058823,2.882352941176471,10.70889842235739,2.206198638267202,-1.891661342295335,2.02108114900061,-2.202444836284562,-0.3913515541976544,2.723675398317384,2.7040603070797,674.6857324387535,4.424699626581834,4.507003594268544,1.716337859124144,8614.985284877886,1.79576665863494,5.777653723919194,11.37712967288704,0.0,4.983978520947209,6.923737199690624,4.923311048817671,9.132209540982139,22.39508554465853,0.0,12.08017368151133,5.752853606746789,0.0,5.559266895052008,5.817862777835028,0.0,10.79956904290431,10.11431826876557,6.923737199690624,0.0,5.777653723919194,27.10000976460901,19.11775394500186,0.0,0.0,20.28002394585032,0.0,12.09036044973545,19.49032927059713,-1.017960128495843,-0.6997523778029726,0.0,1.657069318468128,-1.448187830687831,0.3333333333333333,1,0,0,0,2,11,3,0,0,0,2,-1.1517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,15.07848611999355,5.094096221873098,0.3872247872728121,0.3872247872728121,0.4173618732617801,42.92857142857143,0.03884365429851114,0.2935255147973819,0.6428571428571429,1.035714285714286,1.321428571428571,9.700469635810666,2.600532088113167,-2.343082085132494,2.644697757474545,-2.322229234053284,0.193480759150443,3.150502892205044,1.164037575501787,611.9203005807427,12.20422612095181,12.05807752336798,7.340246526019462,2187750.164884781,2.868737096784919,0.0,0.0,0.0,0.0,54.38406644399575,74.03236601452443,0.0,11.4233700055414,43.48058343518124,105.7506394274039,13.08951281182515,0.0,0.0,0.0,0.0,0.0,33.49577396990991,105.7506394274039,0.0,0.0,0.0,0.0,24.92532490414794,64.20821622926012,41.54242319814374,9.984809465271338,0.0,0.0,4.807589192862531,1.764908477578238,13.25822336932681,16.98108651648622,0.0,0.9230769230769231,0,4,0,4,0,2,7,4,0,4,4,7.121200000000009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
42,9.341074749031595,5.078674138636936,0.3667306975782353,0.3667306975782353,0.5639003581276442,46.64,0.04060599258589202,0.2934540528091091,0.72,1.12,1.4,9.70021606463358,2.601053085919696,-2.344818979443409,2.644973317518493,-2.325013615450601,0.1934372577371191,3.055483209798764,1.345299525425677,572.0040482427693,10.70422612095181,10.99741735158816,6.833797015794862,500815.086468486,2.210660275477161,0.0,0.0,0.0,0.0,41.54242319814374,67.61154439159841,0.0,11.4233700055414,43.48058343518124,86.48817455862581,13.08951281182515,0.0,0.0,0.0,0.0,0.0,33.49577396990991,86.48817455862581,0.0,0.0,0.0,0.0,31.34614652707395,49.94829974309746,41.54242319814374,9.984809465271338,0.0,0.0,4.686063425995335,1.736505317206976,9.144778743002743,16.77530423652108,0.0,0.9130434782608695,0,4,0,4,0,2,4,4,0,4,4,5.950900000000007,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,24.23020634443722,5.100343440842005,0.3931326131596823,0.3931326131596823,0.3437564012025575,40.86666666666667,0.03884364516117312,0.2935255148336801,0.6,0.9666666666666667,1.266666666666667,9.70051247718576,2.600543842581937,-2.342777470442442,2.644734523021206,-2.321929688574856,0.1934930591810876,3.2070478987235,1.082778955937214,639.4276515236648,13.2042261209518,12.76518430455453,7.693799916612734,5830368.181208741,3.432297610416377,0.0,0.0,0.0,0.0,67.22570968984778,74.03236601452443,0.0,11.4233700055414,43.48058343518124,118.5922826732559,13.08951281182515,0.0,0.0,0.0,0.0,0.0,33.49577396990991,118.5922826732559,0.0,0.0,0.0,0.0,24.92532490414794,77.04985947511214,41.54242319814374,9.984809465271338,0.0,0.0,4.843239881778019,1.773883303674473,16.1464875798146,17.0357023530489,0.0,0.9285714285714286,0,4,0,4,0,2,9,4,0,4,4,7.90140000000001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
44,22.82526631567594,5.097360048942529,0.390602645354716,0.390602645354716,0.3778455055831542,41.86206896551724,0.03884364519596072,0.2935255148336137,0.6206896551724138,1.0,1.310344827586207,9.70049715960851,2.600528653569801,-2.342884614287352,2.644708711275066,-2.322030494033969,0.1935102089478292,3.17926985320412,1.120512909778165,626.6513661249833,12.70422612095181,12.41163091396125,7.517023221316098,3572141.766774113,3.263847962156897,0.0,0.0,0.0,0.0,60.80488806692176,74.03236601452443,0.0,11.4233700055414,43.48058343518124,112.1714610503299,13.08951281182515,0.0,0.0,0.0,0.0,0.0,33.49577396990991,112.1714610503299,0.0,0.0,0.0,0.0,24.92532490414794,70.62903785218613,41.54242319814374,9.984809465271338,0.0,0.0,4.827851813732591,1.769975405362917,14.69543927282678,17.01201341019265,0.0,0.9259259259259259,0,4,0,4,0,2,8,4,0,4,4,7.511300000000009,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
45,351.3914243351417,5.150509901253949,0.2704760518661459,0.2704760518661459,0.4290384545075999,36.51428571428571,0.06289745878380013,0.2572393015210201,0.6,0.9714285714285714,1.257142857142857,9.70038553581742,2.602485715919116,-2.342009125064716,2.648473252120894,-2.318892629384824,0.193686506552366,3.337073624442143,1.13667806407789,1101.164251546143,13.86882537569647,13.61370045294676,8.119075847834536,105375761.6128024,3.345855439602058,0.0,0.0,0.0,0.0,65.80789147199017,103.0039156488389,0.0,22.79814255490853,43.48058343518124,86.48817455862581,0.0,0.0,0.0,11.37477254936712,0.0,6.42082162292601,33.49577396990991,91.19425591909379,0.0,0.0,0.0,0.0,29.63140626461592,61.07520272649145,90.07335974583661,9.984809465271338,0.0,0.0,9.0717826238612,1.605177804776269,8.627310798875893,14.6923179140855,0.0,0.5757575757575758,0,4,0,4,0,2,4,4,0,4,6,9.1148,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,373.3827194210221,6.135893460779373,0.2392260518661458,0.2392260518661458,0.4399154244159055,36.4,0.1270830306641318,0.4573791779576538,0.6,0.9714285714285714,1.257142857142857,9.700415948571102,2.602517443310568,-2.341981426347941,2.64878228278003,-2.318862773257647,0.193686540716181,3.337073624442143,1.13667806407789,1107.629257484972,13.56996688497379,13.19389377012939,7.820217357111848,105375761.6128024,3.294634080850217,0.0,0.0,0.0,0.0,41.54242319814374,109.7216593163653,4.736862953800049,22.79814255490853,43.48058343518124,80.0673529356998,0.0,11.49902366656781,4.736862953800049,11.37477254936712,0.0,0.0,33.49577396990991,80.0673529356998,0.0,0.0,0.0,0.0,47.55125155410974,37.10665649724544,65.80789147199017,14.72167241907139,6.135893460779373,0.0,6.033338664104559,3.240723679372919,7.523698139305892,14.56293519803611,0.0,0.5625,0,4,0,4,0,3,4,4,0,4,6,9.3163,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
